Var1,Var2,First_D_E_position,uH,R_count,H_count,K_count
S000001894,YFL002C,6,0.615315436542829,0,0,1
S000001895,YFL001W,27,0.348968623379309,2,0,4
S000001897,YFR001W,15,0.114582210842809,3,0,3
S000001898,YFR002W,3,0.586324007235966,0,0,0
S000001899,YFR003C,11,0.0761101808068586,0,0,0
S000001900,YFR004W,2,0.64,0,0,0
S000001901,YFR005C,2,0.64,0,0,0
S000001902,YFR006W,4,0.151058137826311,0,0,0
S000001903,YFR007W,3,0.586324007235966,0,0,0
S000001904,YFR008W,3,0.347134174396033,0,0,0
S000001905,YFR009W,16,0.497082493379128,1,0,1
S000001906,YFR010W,4,0.135428455496884,0,0,0
S000001907,YFR011C,13,0.267974458321659,0,0,1
S000001908,YFR012W,71,0.165439028378985,0,0,1
S000001909,YFR013W,2,0.64,0,0,0
S000001910,YFR014C,2,0.64,0,0,0
S000001911,YFR015C,4,1.07762694758673,1,0,0
S000001912,YFR016C,3,0.586324007235966,0,0,0
S000001913,YFR017C,3,0.325274300925651,0,0,0
S000001914,YFR018C,30,0.161403443168779,2,1,1
S000001915,YFR019W,4,0.282776181232263,0,0,0
S000001916,YFR020W,34,0.144479914400303,0,2,1
S000001917,YFR021W,3,0.347134174396033,0,0,0
S000001918,YFR022W,17,0.151623097941259,0,0,4
S000001919,YFR023W,24,0.177333833964441,0,0,3
S000001920,YFR024C,13,0.0939978266295679,0,0,0
S000001921,YFR025C,10,0.0904120851386044,0,4,0
S000001922,YFR026C,40,0.0663744931098441,0,0,0
S000001923,YFR027W,36,0.126512128179544,2,0,6
S000001924,YFR028C,8,0.536096901254954,2,0,0
S000001925,YFR029W,13,0.276598770658424,2,2,1
S000001926,YFR030W,4,0.162753156972191,0,0,0
S000001927,YFR031C,4,0.619404398268998,0,0,1
S000001928,YFR032C,3,0.325274300925651,0,0,0
S000001929,YFR033C,5,0.215582478797284,0,0,0
S000001930,YFR034C,7,0.53695234526407,1,0,0
S000001931,YFR035C,5,0.0583593078278621,0,0,0
S000001932,YFR036W,14,0.422921778137315,2,1,0
S000001933,YFR037C,3,0.347134174396033,0,0,0
S000001934,YFR038W,14,0.323734606322845,1,0,0
S000001935,YFR039C,34,0.153702667453804,1,0,2
S000001936,YFR040W,20,0.201276234607081,0,1,1
S000001937,YFR041C,25,0.0457765319485279,0,0,1
S000001938,YFR042W,47,0.0523714373045998,1,1,2
S000001939,YFR043C,15,0.185099469600211,0,0,1
S000001940,YFR044C,13,0.52378065801459,0,1,1
S000001941,YFR045W,7,0.17777388166886,0,0,0
S000001942,YFR046C,12,0.232075800858156,1,0,1
S000001943,YFR047C,5,0.140185977761955,0,0,0
S000001944,YFR048W,12,0.141929466291921,0,0,1
S000001945,YFR049W,14,0.466593374216848,1,0,1
S000001946,YFR050C,4,0.437687927836069,0,1,0
S000001947,YFR051C,23,0.285384716334117,2,0,2
S000001948,YFR052W,6,0.370299143729186,0,0,0
S000001949,YFR053C,18,0.0328613035442204,1,1,3
S000001950,YFR054C,16,0.157473709044436,0,0,0
S000001951,YFR056C,4,0.188374204601625,0,0,0
S000001952,YFR055W,3,0.717360172023242,0,0,0
S000001953,YFR057W,22,0.206008185892289,0,0,3
S000001954,YER044C-A,7,0.211463739375461,1,0,1
S000001955,YFL010W-A,2,0.64,0,0,0
S000001956,YKL096W-A,21,0.171886785089111,0,0,0
S000001957,YHR079C-A,5,0.527011510600691,0,0,0
S000002100,YHR039C-A,14,0.202031256667382,0,0,1
S000002101,YKL006C-A,10,0.190454809794907,1,0,0
S000002103,YEL017C-A, ,0.0850833709129766,0,0,0
S000002104,YFR031C-A,33,0.393871577673138,6,1,2
S000002127,YER019C-A,24,0.171471363196467,3,0,2
S000002128,YER087C-B,45,0.108234079375484,2,0,4
S000002129,YAR002C-A,31,0.0916541961180605,0,0,0
S000002133,YCR079W,21,0.118571794310411,1,0,2
S000002134,YAL034C,7,0.100097261156003,0,0,0
S000002135,YER056C-A,46,0.102721693976328,5,0,3
S000002136,YAL004W,12,0.166091986432602,0,0,1
S000002137,YAL034C-B,21,0.0670652435525311,0,1,0
S000002138,YAL042C-A,8,0.308375344164595,0,0,0
S000002139,YAL056C-A,8,0.570954554613676,1,0,1
S000002140,YAL064C-A,21,0.178934345463404,1,0,1
S000002141,YAL064W-B,4,0.151250441558696,0,0,0
S000002142,YAL068C,28,0.0418330936818677,0,0,1
S000002143,YAL069W,28,0.0265009116289817,0,4,0
S000002144,YAR066W,24,0.185462631201893,2,0,1
S000002145,YAR075W,33,0.258808577643099,0,1,2
S000002146,YBL005W-A,2,0.64,0,0,0
S000002147,YBL005W-B,2,0.64,0,0,0
S000002148,YBL100W-A,2,0.64,0,0,0
S000002149,YBL100W-B,2,0.64,0,0,0
S000002150,YBL109W,16,0.108249017100322,1,0,0
S000002151,YBL111C,5,0.428039640431127,0,0,1
S000002152,YBL112C,12,0.135086683530224,0,0,1
S000002153,YBL113C,2,0.64,0,0,0
S000002154,YBR012W-A,2,0.64,0,0,0
S000002155,YBR012W-B,2,0.64,0,0,0
S000002156,YBR084C-A,25,0.273512833888744,3,0,3
S000002157,YBR089C-A,6,0.266222077978884,0,0,1
S000002158,YBR162W-A,20,0.0405431464125344,2,0,2
S000002159,YDL001W,3,0.586324007235966,0,0,0
S000002160,YDL002C,4,0.220526140658604,0,0,0
S000002161,YDL003W,4,0.402332780049139,0,0,0
S000002162,YDL004W,24,0.190037630877643,3,0,2
S000002163,YDL005C,18,0.0476589468983009,0,1,0
S000002164,YDL006W,6,0.222674415143327,0,1,0
S000002165,YDL007W,10,0.33009497866662,0,0,0
S000002166,YDL008W,7,0.13367963805128,0,0,2
S000002167,YDL009C,26,0.0988943744375508,1,1,3
S000002168,YDL010W,35,0.119380047880902,2,0,1
S000002169,YDL011C,3,0.405028642877119,0,0,0
S000002170,YDL012C,5,0.120780272301212,0,0,0
S000002171,YDL013W,4,0.313121862895885,0,1,0
S000002172,YDL014W,89,0.515391887833904,7,0,0
S000002173,YDL015C,14,0.274563367617,2,0,2
S000002174,YDL016C,50,0.0859842278863863,2,0,2
S000002175,YDL017W,9,0.366150479668584,0,0,2
S000002176,YDL018C,20,0.175014508554917,0,0,0
S000002177,YDL019C,4,1.03186678547772,1,0,0
S000002178,YDL020C,5,0.246156903033738,0,0,0
S000002179,YDL021W,21,0.148873924986535,1,1,0
S000002180,YDL022W,6,0.204123676991355,0,0,0
S000002181,YDL023C,45,0.143188529419893,0,1,1
S000002182,YDL024C,28,0.256535301480989,1,0,2
S000002183,YDL025C,4,0.816656611098282,0,0,1
S000002184,YDL026W,3,0.405742488213112,0,1,0
S000002185,YDL027C,14,0.296178428464167,2,0,1
S000002186,YDL028C,8,0.229560559153402,0,1,0
S000002187,YDL029W,2,0.64,0,0,0
S000002188,YDL030W,5,0.529300679594501,0,0,0
S000002189,YDL031W,10,0.208738595028082,2,0,2
S000002190,YDL032W,25,0.0215822895452116,1,0,1
S000002191,YDL033C,27,0.379650172770991,5,0,1
S000002192,YDL034W,15,0.467593372819066,2,0,1
S000002193,YDL035C,4,0.488236456627834,0,0,0
S000002194,YDL036C,40,0.231756207386042,5,0,1
S000002195,YDL037C,10,0.183953941173294,0,1,0
S000002196,YDL038C,8,0.185579065952149,2,0,0
S000002197,YDL039C,8,0.185579065952149,2,0,0
S000002198,YDL040C,20,0.220228731674452,2,0,6
S000002199,YDL041W,15,0.238468753105862,0,0,1
S000002200,YDL042C,15,0.206344104406351,0,1,2
S000002201,YDL043C,5,0.527011510600691,0,0,0
S000002202,YDL044C,26,0.429501935596167,3,2,1
S000002203,YDL045C,8,0.447644571269808,0,0,1
S000002204,YDL046W,41,0.212982458642699,0,1,1
S000002205,YDL047W,7,0.618784069870136,1,0,0
S000002206,YDL048C,12,0.199667860606341,0,0,0
S000002207,YDL049C,21,0.212440650338865,1,0,0
S000002208,YDL050C,6,0.742162347947372,1,0,0
S000002209,YDL051W,3,0.347134174396033,0,0,0
S000002210,YDL052C,62,0.279123319478627,2,0,0
S000002211,YDL053C,10,0.135512725835935,0,0,0
S000002212,YDL054C,7,0.420322939125471,0,0,1
S000002213,YDL055C,27,0.230170971261497,2,0,2
S000002214,YDL056W,14,0.140574344417206,1,0,0
S000002215,YDL057W,2,0.64,0,0,0
S000002216,YDL058W,2,0.64,0,0,0
S000002217,YDL059C,14,0.141193094716668,0,0,1
S000002218,YDL060W,36,0.247213196651064,2,4,6
S000002219,YDL061C,4,0.392066451874439,0,1,0
S000002220,YDL062W,3,0.347134174396033,0,0,0
S000002221,YDL063C,25,0.209569914823709,5,0,3
S000002222,YDL064W,11,0.250217260726772,1,0,0
S000002223,YDL065C,3,0.54574956266191,0,0,0
S000002224,YDL066W,28,0.232547593599173,3,0,3
S000002225,YDL067C,17,0.262422687629106,2,0,1
S000002226,YDL068W,90,0.147636454387668,1,0,2
S000002227,YDL069C,38,0.124066601044843,5,0,1
S000002228,YDL070W,7,0.334897203342578,1,0,0
S000002229,YDL071C,5,0.852025599575617,1,0,0
S000002230,YDL072C,15,0.110584445312258,0,0,0
S000002231,YDL073W,11,0.307113066600125,0,1,0
S000002232,YDL074C,4,0.0898391194984657,0,0,0
S000002233,YDL075W,6,0.311779927751688,0,0,1
S000002234,YDL076C,5,0.150573612593887,0,0,0
S000002235,YDL077C,14,0.0938164017672093,1,1,2
S000002236,YDL078C,29,0.232115998689722,0,0,2
S000002237,YDL079C,3,0.325274300925651,0,0,0
S000002238,YDL080C,19,0.0518982355815958,1,0,1
S000002239,YDL081C,4,0.245294199928429,0,0,0
S000002240,YDL082W,20,0.411830950636494,1,2,3
S000002241,YDL083C,40,0.237273549374202,0,1,6
S000002242,YDL084W,4,0.349304996368632,0,1,0
S000002243,YDL085W,31,0.122908445828747,4,2,2
S000002244,YDL086W,5,0.27551256043762,0,0,0
S000002245,YDL087C,10,0.185384661861247,0,0,0
S000002246,YDL088C,55,0.0964765992223669,1,0,0
S000002247,YDL089W,5,0.313877321847941,0,0,0
S000002248,YDL090C,28,0.187078247186203,6,0,2
S000002249,YDL091C,2,0.64,0,0,0
S000002250,YDL092W,18,0.204904067866256,0,0,1
S000002251,YDL093W,4,0.733276015695696,0,0,1
S000002252,YDL094C,16,0.416762294863049,1,0,1
S000002253,YDL095W,3,0.347134174396033,0,0,0
S000002254,YDL096C,4,0.119494230657822,0,0,0
S000002255,YDL097C,9,0.254875657066017,0,0,1
S000002256,YDL098C,10,0.630893700468599,2,0,0
S000002257,YDL099W,3,0.347134174396033,0,0,0
S000002258,YDL100C,2,0.64,0,0,0
S000002259,YDL101C,8,0.294039128529755,1,0,1
S000002260,YDL102W,3,0.347134174396033,0,0,0
S000002261,YDL103C,3,0.325274300925651,0,0,0
S000002262,YDL104C,13,0.310191270452857,1,0,1
S000002263,YDL105W,17,0.150885361206896,3,0,1
S000002264,YDL106C,3,0.411384070199385,0,0,0
S000002265,YDL107W,20,0.326633598006439,1,0,3
S000002266,YDL108W,6,0.153451302491887,0,0,1
S000002267,YDL109C,2,0.64,0,0,0
S000002268,YDL110C,14,0.364740872985469,2,0,0
S000002269,YDL111C,7,0.118840112683814,0,0,0
S000002270,YDL112W,14,0.339451828752119,1,0,1
S000002271,YDL113C,3,0.347134174396033,0,0,0
S000002272,YDL114W,19,0.106701040370147,2,1,4
S000002273,YDL115C,11,0.153983426940604,0,0,0
S000002274,YDL116W,2,0.64,0,0,0
S000002275,YDL117W,27,0.218122006399524,1,0,4
S000002276,YDL118W,3,0.629062079429287,0,0,0
S000002277,YDL119C,3,0.325274300925651,0,0,0
S000002278,YDL120W,28,0.375288520664101,4,0,1
S000002279,YDL121C,51,0.1108757586016,0,0,1
S000002280,YDL122W,2,0.64,0,0,0
S000002281,YDL123W,12,0.122171993576992,0,0,0
S000002282,YDL124W,32,0.199684785547633,1,1,2
S000002283,YDL125C,2,0.64,0,0,0
S000002284,YDL126C,3,0.365140575546404,0,0,0
S000002285,YDL127W,5,0.385050660190116,0,0,0
S000002286,YDL128W,2,0.64,0,0,0
S000002287,YDL129W,2,0.64,0,0,0
S000002288,YDL130W,3,0.347134174396033,0,0,0
S000002289,YDL131W,3,0.347134174396033,0,0,0
S000002290,YDL132W,3,0.347134174396033,0,0,0
S000002291,YDL133W,3,0.365140575546404,0,0,0
S000002292,YDL134C,2,0.64,0,0,0
S000002293,YDL133C-A, ,0.136931917454268,10,0,7
S000002294,YDL135C,3,0.405028642877119,0,0,0
S000002295,YDL136W,8,0.245066550457945,0,0,1
S000002296,YDL137W,17,0.218051873175187,0,0,2
S000002297,YDL138W,3,0.54574956266191,0,0,0
S000002298,YDL139C,26,0.249059814048996,2,1,7
S000002299,YDL140C,16,0.367125574532305,1,0,1
S000002300,YDL141W,21,0.169938030334038,0,1,1
S000002301,YDL142C,47,0.117626347577784,3,1,1
S000002302,YDL143W,15,0.0944512761328959,0,0,3
S000002303,YDL144C,25,0.209651653670056,1,0,2
S000002304,YDL145C,8,0.696809949280046,0,0,2
S000002305,YDL146W,4,0.395881417197422,0,0,0
S000002306,YDL147W,4,1.03186678547772,1,0,0
S000002307,YDL148C,38,0.118363354706097,1,0,7
S000002308,YDL149W,2,0.64,0,0,0
S000002309,YDL150W,15,0.0960548035153466,1,0,2
S000002310,YDL151C,33,0.0759442227755741,2,0,0
S000002311,YDL152W,14,0.21411167026038,1,0,1
S000002312,YDL153C,13,0.438137456211558,2,0,2
S000002313,YDL154W,4,0.349304996368632,0,1,0
S000002314,YDL155W,17,0.235998126897926,1,3,0
S000002315,YDL156W,3,0.315169652691356,0,0,0
S000002316,YDL157C,15,0.388517723496863,1,0,0
S000002317,YDL158C,11,0.363627274655027,0,0,1
S000002318,YDL159W,22,0.104403937403434,3,1,2
S000002319,YDL160C,17,0.162676401667496,0,0,0
S000002320,YDL161W,30,0.413012414902671,2,0,3
S000002321,YDL162C,12,0.1716326544016,0,0,0
S000002322,YDL163W,2,0.64,0,0,0
S000002323,YDL164C,54,0.163957690857003,4,0,1
S000002324,YDL165W,2,0.64,0,0,0
S000002325,YDL166C,2,0.64,0,0,0
S000002326,YDL167C,7,0.169227256895102,0,1,0
S000002327,YDL168W,19,0.28596963364988,0,0,2
S000002328,YDL169C,2,0.64,0,0,0
S000002329,YDL170W,6,0.342010848234458,0,0,0
S000002330,YDL171C,7,0.408705984882884,0,0,1
S000002331,YDL172C,11,0.266763923120558,0,0,1
S000002332,YDL173W,9,0.0308780761603913,0,0,0
S000002333,YDL174C,38,0.353846776860954,7,0,2
S000002334,YDL175C,2,0.64,0,0,0
S000002335,YDL176W,27,0.117843227978007,2,0,2
S000002336,YDL177C,14,0.568269527695335,0,0,3
S000002337,YDL178W,47,0.237340554930326,3,0,2
S000002338,YDL179W,4,0.515843034587726,0,0,0
S000002339,YDL180W,42,0.130422810518238,2,2,0
S000002340,YDL181W,24,0.232567966416731,4,0,0
S000002341,YDL182W,15,0.243463358658434,0,0,2
S000002342,YDL183C,30,0.189939145950651,3,0,1
S000002343,YDL184C, ,0.136931917454268,10,0,7
S000002344,YDL185W,6,0.334523583966267,0,0,0
S000002345,YDL186W,8,0.241328549328103,0,0,0
S000002346,YDL187C,48,0.123680253585013,1,1,1
S000002347,YDL188C,2,0.64,0,0,0
S000002348,YDL189W,5,0.340326101011873,0,0,0
S000002349,YDL190C,5,0.415236629601918,0,0,0
S000002350,YDL191W,8,0.245066550457945,0,0,1
S000002351,YDL192W,17,0.183110034084921,0,0,2
S000002352,YDL193W,8,0.577268301437048,0,0,2
S000002353,YDL194W,2,0.64,0,0,0
S000002354,YDL195W,6,0.613209264719217,0,0,1
S000002355,YDL196W,4,0.269512815818684,0,0,0
S000002356,YDL197C,9,0.166285710478948,1,0,1
S000002357,YDL198C,5,0.253716238043548,0,1,0
S000002358,YDL199C,17,0.34954200310453,1,0,2
S000002359,YDL200C,3,0.865015101186174,0,0,1
S000002360,YDL201W,9,0.258744486815047,0,0,2
S000002361,YDL202W,21,0.212720211833822,2,0,1
S000002362,YDL203C,13,0.203775868833009,0,0,0
S000002363,YDL204W,24,0.190665637692455,2,0,1
S000002364,YDL205C,4,0.206389465445387,0,0,0
S000002365,YDL206W,33,0.293453442071191,1,1,1
S000002366,YDL207W,6,0.673188589386868,1,0,0
S000002367,YDL208W,4,0.733149504791998,0,0,1
S000002368,YDL209C,6,0.479643761546259,1,0,0
S000002369,YDL210W,8,0.21772629819988,0,0,1
S000002370,YDL211C,21,0.113717474416314,1,0,0
S000002371,YDL212W,6,0.215958108312893,0,0,0
S000002372,YDL213C,4,0.30041122640869,0,0,0
S000002373,YDL214C,23,0.376224752035641,3,0,1
S000002374,YDL215C,4,0.318556520587113,0,0,0
S000002375,YDL216C,10,0.420145201422131,0,0,2
S000002376,YDL217C,9,0.173889313316868,0,0,0
S000002377,YDL218W,79,0.250782034843094,2,0,1
S000002378,YDL219W,16,0.319280586214198,0,0,2
S000002379,YDL220C,2,0.64,0,0,0
S000002380,YDL221W,7,0.274103617306131,0,0,0
S000002381,YDL222C,32,0.18832630801251,1,0,1
S000002382,YDL223C,5,0.0947684170187649,0,0,0
S000002383,YDL224C,12,0.145132076784986,0,1,0
S000002384,YDL225W,17,0.296108880817584,2,0,2
S000002385,YDL226C,3,0.347134174396033,0,0,0
S000002386,YDL227C,4,0.433688729137762,0,0,0
S000002387,YDL228C,13,0.0636091073624376,2,1,0
S000002388,YDL229W,3,0.405028642877119,0,0,0
S000002389,YDL230W,12,0.0846535233472545,2,0,0
S000002390,YDL231C,5,0.871075571861931,1,0,1
S000002391,YDL232W,4,0.515843034587726,0,0,0
S000002392,YDL233W,67,0.126790377522941,0,0,0
S000002393,YDL234C,18,0.239125870566753,0,1,3
S000002394,YDL235C,7,0.361612015010282,0,0,0
S000002395,YDL236W,15,0.123756289625401,0,0,2
S000002396,YDL237W,33,0.142018222545384,2,0,1
S000002397,YDL238C,5,0.515866480152284,0,0,1
S000002398,YDL239C,12,0.410668797188153,0,1,1
S000002399,YDL240W,38,0.174152180370479,2,0,3
S000002400,YDL241W,5,0.284227976116292,0,0,0
S000002401,YDL242W,4,0.391047511093609,0,0,0
S000002402,YDL243C,7,0.363560473649784,0,0,1
S000002403,YDL244W,4,0.245294199928429,0,0,0
S000002404,YDL245C,4,0.323840883303283,0,0,0
S000002405,YDL246C,12,0.122905359517672,0,0,0
S000002406,YDL247W,13,0.248775988925709,2,0,2
S000002407,YDL248W,3,0.865015101186174,0,0,1
S000002408,YDR001C,24,0.167614242634099,3,0,0
S000002409,YDR002W,4,0.282776181232263,0,0,0
S000002410,YDR003W,5,0.921731122366009,1,0,0
S000002411,YDR004W,10,0.3110959893741,1,0,1
S000002412,YDR005C,5,0.783981074609515,0,0,1
S000002413,YDR006C,2,0.64,0,0,0
S000002414,YDR007W,23,0.0799495837786853,0,0,1
S000002415,YDR008C,43,0.358807093797628,2,1,3
S000002416,YDR009W,14,0.388497908377802,1,0,0
S000002417,YDR010C,4,0.0246257496339601,0,0,0
S000002418,YDR011W,9,0.236983926282865,0,0,1
S000002419,YDR012W,14,0.211133128030524,1,1,0
S000002420,YDR013W,4,0.0568820955192187,0,0,0
S000002421,YDR014W,26,0.245144233556896,4,0,2
S000002422,YDR015C,18,0.0919140673054267,0,1,0
S000002423,YDR016C,8,0.164967433032713,0,0,0
S000002424,YDR017C,2,0.64,0,0,0
S000002425,YDR018C,14,0.330888909268025,2,1,2
S000002426,YDR019C,23,0.189037718437918,1,1,5
S000002427,YDR020C,2,0.64,0,0,0
S000002428,YDR021W,4,0.248027034225308,0,0,0
S000002429,YDR022C,9,0.187059102906794,0,0,0
S000002430,YDR023W,3,0.586324007235966,0,0,0
S000002431,YDR024W,24,0.545468131035289,2,1,0
S000002432,YDR025W,4,0.245294199928429,0,0,0
S000002433,YDR026C,2,0.64,0,0,0
S000002434,YDR027C,5,0.222123930068815,0,0,0
S000002435,YDR028C,14,0.0889514727019881,0,0,2
S000002436,YDR029W,9,0.264792156844854,0,0,1
S000002437,YDR030C,2,0.64,0,0,0
S000002438,YDR031W,3,0.347134174396033,0,0,0
S000002439,YDR032C,20,0.281227456652433,1,1,0
S000002440,YDR033W,5,0.445555004612667,0,0,0
S000002441,YDR034C,3,0.629062079429287,0,0,0
S000002442,YDR035W,6,0.537819237393775,0,0,1
S000002443,YDR036C,35,0.298849000945807,2,0,3
S000002444,YDR037W,5,0.336692572172138,0,0,0
S000002445,YDR038C,3,0.347134174396033,0,0,0
S000002446,YDR039C,3,0.347134174396033,0,0,0
S000002447,YDR040C,3,0.365140575546404,0,0,0
S000002448,YDR041W,25,0.14240773870832,4,0,0
S000002449,YDR042C,2,0.64,0,0,0
S000002450,YDR043C,25,0.0725802673094413,0,0,0
S000002451,YDR044W,6,0.185617954664014,0,0,0
S000002452,YDR045C,18,0.0819117542103577,0,0,0
S000002453,YDR046C,3,0.347134174396033,0,0,0
S000002454,YDR047W,10,0.0230987213651321,0,0,1
S000002455,YDR048C,22,0.188696539254438,0,0,0
S000002456,YDR049W,17,0.255722144171677,0,0,4
S000002457,YDR050C,22,0.313422445385359,1,0,3
S000002458,YDR051C,3,0.327582736285826,0,0,0
S000002459,YDR052C,15,0.478723771834348,1,0,2
S000002460,YDR053W,3,1.34306311919193,1,0,0
S000002461,YDR054C,18,0.261829985792327,3,0,1
S000002462,YDR055W,44,0.0904316922519438,0,1,0
S000002463,YDR056C,19,0.329218509386852,2,0,0
S000002464,YDR057W,27,0.211089935661907,0,0,1
S000002465,YDR058C,4,0.677680429272656,0,0,1
S000002466,YDR059C,10,0.616744192598123,1,0,2
S000002467,YDR060W,3,0.347134174396033,0,0,0
S000002468,YDR061W,35,0.236404986982812,2,0,3
S000002469,YDR062W,14,0.210529205389751,1,0,0
S000002470,YDR063W,10,0.481695553959079,0,0,1
S000002471,YDR064W,31,0.277773264841303,2,1,2
S000002472,YDR065W,38,0.376774977747796,2,1,3
S000002473,YDR066C,21,0.183581314285112,0,2,1
S000002474,YDR067C,24,0.0568658245494397,2,0,0
S000002475,YDR068W,2,0.64,0,0,0
S000002476,YDR069C,2,0.64,0,0,0
S000002477,YDR070C,38,0.324230756325815,6,0,1
S000002478,YDR071C,20,0.109629465237726,1,1,0
S000002479,YDR072C,58,0.230099462781261,1,0,1
S000002480,YDR073W,4,0.282776181232263,0,0,0
S000002481,YDR074W,7,0.300323913284399,0,0,0
S000002482,YDR075W,3,0.411384070199385,0,0,0
S000002483,YDR076W,13,0.227332477602601,0,0,0
S000002484,YDR077W,30,0.0755362366806268,0,0,1
S000002485,YDR078C,4,0.702570546564801,0,0,1
S000002486,YDR079W,17,0.16710530924195,1,0,2
S000002487,YDR080W,4,0.232136351266197,0,0,0
S000002488,YDR081C,15,0.115348958643383,1,0,0
S000002489,YDR082W,2,0.64,0,0,0
S000002490,YDR083W,7,0.244869842148884,0,0,0
S000002491,YDR084C,2,0.64,0,0,0
S000002492,YDR085C,2,0.64,0,0,0
S000002493,YDR086C,6,0.63201045821241,1,0,0
S000002494,YDR087C,2,0.64,0,0,0
S000002495,YDR088C,9,0.327959612587138,1,0,0
S000002496,YDR089W,4,0.633751622850809,0,0,1
S000002497,YDR090C,4,0.515843034587726,0,0,0
S000002498,YDR091C,3,0.347134174396033,0,0,0
S000002499,YDR092W,11,0.706087316327289,1,0,2
S000002500,YDR093W,13,0.311760822210571,0,0,1
S000002501,YDR094W,33,0.116813787670547,3,0,1
S000002502,YDR095C,52,0.142570899251912,3,2,2
S000002503,YDR096W,2,0.64,0,0,0
S000002504,YDR097C,15,0.189310325990187,0,1,2
S000002505,YDR098C,5,0.374484996623823,0,0,0
S000002506,YDR099W,6,0.304902299510518,1,0,0
S000002507,YDR100W,20,0.296391364712227,0,0,2
S000002508,YDR101C,8,0.210522466698328,0,1,0
S000002509,YDR102C,12,0.511119161363561,1,0,1
S000002510,YDR103W,3,0.411384070199385,0,0,0
S000002511,YDR104C,2,0.64,0,0,0
S000002512,YDR105C,79,0.0961185869241634,0,0,1
S000002513,YDR106W,16,0.328972601433842,1,0,0
S000002514,YDR107C,33,0.204650645765292,1,1,2
S000002515,YDR108W,6,0.229439618774932,0,0,0
S000002516,YDR109C,13,0.142725409872954,2,0,2
S000002517,YDR110W,8,0.0806592545818017,1,0,1
S000002518,YDR111C,8,0.12059719591586,0,1,0
S000002519,YDR112W, ,0.0487187723841237,0,0,2
S000002520,YDR113C,6,0.093424527306473,0,0,0
S000002521,YDR114C,8,0.345283360287589,0,0,1
S000002522,YDR115W, ,0.200891284850418,4,0,0
S000002523,YDR116C,30,0.145684950736007,2,1,3
S000002524,YDR117C,5,0.796621628579935,0,0,2
S000002525,YDR118W,7,0.42943278823695,0,0,0
S000002526,YDR119W,5,0.647075842822022,0,0,2
S000002527,YDR120C,2,0.64,0,0,0
S000002528,YDR121W,9,0.615914648597272,1,0,2
S000002529,YDR122W,2,0.64,0,0,0
S000002530,YDR123C,8,0.269274598772511,0,0,0
S000002531,YDR124W,6,0.59708915132842,1,0,0
S000002532,YDR125C,10,0.398817757892226,1,0,1
S000002533,YDR126W,43,0.0828223849352844,0,0,1
S000002534,YDR127W,13,0.129988999312327,0,0,1
